stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
0,0,-46.2610427706655,8.676488180209422,16.47286490347596,0.13971138872402603,-0.08311468365056957,-0.18441430684728394,0.9693111165423131
0,0,-46.26883956528298,8.038657068731869,16.77800533545934,0.1046512554853401,-0.08345053081067397,-0.18558119634020623,0.9734699498175056
0,0,-45.89127598312884,8.494083889744175,17.16534517608196,0.11259834542277332,-0.08890480175104082,-0.1904641959758449,0.9711544361660183
0,0,-46.379080987845434,8.76259539126463,17.601175247238917,0.11393568510145705,-0.09213543644315923,-0.1851128007178487,0.971731944531147
0,0,-45.77229914731309,8.45764030720245,17.404151911806753,0.10763830463785037,-0.15389233576229527,-0.14773324971532195,0.9710334861871988
0,0,-46.40461033320491,8.74160810080639,17.543954831632483,0.10540999905079235,-0.1294072113598793,-0.168793053341168,0.971417217724669
0,0,-46.19567504200942,8.751971416389217,18.21941001472637,0.0981125034986072,-0.1254351628661548,-0.17766522690357858,0.9711204990747939
0,0,-45.86652825756107,8.273164544773252,18.622406756730587,0.0919429269937986,-0.1267379079223127,-0.1772156339084854,0.9716370824385523
0,0,-45.37188283026537,8.466057478785814,19.08943803754963,0.09530344298232601,-0.12755352874607379,-0.17708741985485754,0.9712298372626782
0,0,-44.83362323136847,8.255119132905268,19.49660092686118,0.09021775487506738,-0.1311724379318509,-0.17277123944804668,0.9720106208534466
0,0,-44.26046572754943,8.224874445551313,19.909609080437928,0.09184209583811197,-0.133445772009852,-0.17252290414936125,0.971593074753329
0,0,-43.70620308554626,8.063836281242345,20.31809363744793,0.08797967233878752,-0.14141607597064462,-0.16734812850445355,0.9717281896694576
0,0,-43.00253115060338,8.081338596088898,20.385469278066505,0.09972483243616298,-0.15507531618195808,-0.1615587702326061,0.9694871674589474
0,0,-43.41951907245682,8.46072314229869,20.812304655144764,0.10728154419810329,-0.13309608935496187,-0.16624564149459417,0.9711531743020445
0,0,-44.113430807188315,8.557536340690442,20.90777040302897,0.09638950055540775,-0.09617613705495724,-0.1785399542325609,0.9744653403720935
